Lat,Lon,inches
45.7901,-88.1736,0.02
45.7787,-88.1195,0.03
45.7672,-88.0654,0.05
45.7557,-88.0114,0.04
45.7442,-87.9574,0.05
45.7327,-87.9035,0.06
45.7211,-87.8496,0.08
45.7094,-87.7957,0.12
45.6978,-87.7418,0.12
45.6861,-87.688,0.12
45.6743,-87.6342,0.11
45.6626,-87.5804,0.08
45.6508,-87.5267,0.06
45.6389,-87.473,0.07
45.627,-87.4194,0.06
45.6151,-87.3657,0.06
45.6032,-87.3121,0.07
45.5912,-87.2585,0.06
45.5792,-87.205,0.06
45.5672,-87.1515,0.06
45.5551,-87.098,0.07
45.543,-87.0446,0.06
45.5309,-86.9912,0.06
45.5187,-86.9378,0.05
45.5065,-86.8844,0.05
45.4942,-86.8311,0.05
45.4819,-86.7778,0.04
45.4696,-86.7246,0.03
45.4573,-86.6714,0.04
45.4449,-86.6182,0.04
45.4325,-86.5651,0.04
45.4201,-86.5119,0.03
45.4076,-86.4588,0.02
45.3951,-86.4058,0.01
45.1642,-85.4566,0.01
45.151,-85.4042,0.02
45.1379,-85.3518,0.02
45.1247,-85.2994,0.03
45.1114,-85.2471,0.02
45.0982,-85.1949,0.03
45.0849,-85.1426,0.03
45.0715,-85.0904,0.03
45.0582,-85.0382,0.03
45.0448,-84.9861,0.04
45.0313,-84.934,0.05
45.0179,-84.8819,0.06
45.0044,-84.8299,0.05
44.9908,-84.7779,0.05
44.9773,-84.7259,0.07
44.9637,-84.674,0.04
44.9501,-84.6221,0.02
44.9364,-84.5702,0
44.7278,-83.7965,0.01
44.671,-83.5915,0.01
41.4912,-74.6391,0
41.4719,-74.5951,0
41.3945,-74.4198,0
41.3751,-74.376,0
41.3556,-74.3323,0
41.3362,-74.2887,0
41.3167,-74.2451,0
41.2972,-74.2015,0
41.2777,-74.1579,0
41.2582,-74.1144,0
41.2386,-74.071,0
41.219,-74.0276,0.01
41.1994,-73.9842,0.01
41.1601,-73.8975,0.03
41.1405,-73.8543,0.04
41.1208,-73.811,0.05
41.1011,-73.7679,0.04
41.0813,-73.7247,0.06
41.0616,-73.6816,0.11
41.0418,-73.6385,0.16
41.022,-73.5955,0.24
41.0022,-73.5525,0.24
40.9823,-73.5096,0.24
40.9625,-73.4667,0.2
40.9426,-73.4238,0.19
40.9227,-73.381,0.23
40.9028,-73.3382,0.26
40.8828,-73.2954,0.3
40.8628,-73.2527,0.33
40.8429,-73.21,0.29
40.8228,-73.1674,0.3
40.8028,-73.1248,0.29
40.7828,-73.0823,0.32
40.7627,-73.0397,0.34
40.7426,-72.9973,0.3
40.7225,-72.9548,0.3
40.7024,-72.9124,0.33
40.6822,-72.8701,0.36
40.662,-72.8278,0.39
45.3052,-124.1412,0.27
45.3181,-124.0884,0.28
45.3309,-124.0356,0.28
45.3437,-123.9828,0.3
45.3564,-123.9299,0.33
45.3692,-123.877,0.3
45.3819,-123.8241,0.29
45.3945,-123.7711,0.33
45.4072,-123.7182,0.43
45.4197,-123.6651,0.48
45.4323,-123.6121,0.46
45.4448,-123.559,0.53
45.4573,-123.5058,0.54
45.4698,-123.4527,0.45
45.4822,-123.3995,0.37
45.4946,-123.3463,0.33
45.507,-123.293,0.29
45.5193,-123.2397,0.25
45.5316,-123.1864,0.23
45.5438,-123.133,0.18
45.5561,-123.0796,0.15
45.5683,-123.0262,0.17
45.5804,-122.9728,0.17
45.5925,-122.9193,0.17
45.6046,-122.8657,0.24
45.6167,-122.8122,0.26
45.6287,-122.7586,0.23
45.6407,-122.705,0.23
45.6527,-122.6513,0.23
45.6646,-122.5977,0.29
45.6765,-122.544,0.34
45.6883,-122.4902,0.37
45.7001,-122.4364,0.49
45.7119,-122.3826,0.85
45.7237,-122.3288,1.11
45.7354,-122.2749,1.35
45.747,-122.221,1.47
45.7587,-122.1671,1.22
45.7703,-122.1131,1.09
45.7819,-122.0591,1.07
45.7934,-122.0051,1.09
45.8049,-121.951,1.04
45.8164,-121.8969,0.97
45.8278,-121.8428,1.17
45.8392,-121.7887,1.27
45.8506,-121.7345,1.04
45.8619,-121.6803,0.73
45.8732,-121.626,0.62
45.8845,-121.5717,0.51
45.8957,-121.5174,0.4
45.9069,-121.4631,0.43
45.9181,-121.4087,0.44
45.9292,-121.3543,0.44
45.9403,-121.2999,0.45
45.9513,-121.2455,0.47
45.9624,-121.191,0.47
45.9734,-121.1364,0.39
45.9843,-121.0819,0.5
45.9952,-121.0273,0.54
46.0061,-120.9727,0.62
46.0169,-120.9181,0.71
46.0277,-120.8634,0.79
46.0385,-120.8087,0.77
46.0492,-120.754,0.7
46.0599,-120.6992,0.64
46.0706,-120.6444,0.59
46.0812,-120.5896,0.52
46.0918,-120.5348,0.54
46.1024,-120.4799,0.55
46.1129,-120.425,0.26
46.1234,-120.3701,0.22
46.1338,-120.3151,0.18
46.1443,-120.2601,0.32
46.1546,-120.2051,0.26
46.165,-120.1501,0.24
46.1753,-120.095,0.2
46.1856,-120.0399,0.18
46.1958,-119.9847,0.16
46.206,-119.9296,0.13
46.2162,-119.8744,0.13
46.2263,-119.8192,0.12
46.2364,-119.7639,0.11
46.2464,-119.7086,0.1
46.2565,-119.6533,0.08
46.2664,-119.598,0.09
46.2764,-119.5427,0.09
46.2863,-119.4873,0.09
46.2962,-119.4319,0.08
46.306,-119.3764,0.07
46.3158,-119.3209,0.07
46.3256,-119.2655,0.08
46.3353,-119.2099,0.09
46.345,-119.1544,0.09
46.3546,-119.0988,0.1
46.3643,-119.0432,0.1
46.3738,-118.9876,0.11
46.3834,-118.9319,0.11
46.3929,-118.8762,0.11
46.4024,-118.8205,0.12
46.4118,-118.7648,0.13
46.4212,-118.709,0.13
46.4306,-118.6532,0.14
46.4399,-118.5974,0.15
46.4492,-118.5415,0.16
46.4584,-118.4857,0.17
46.4676,-118.4298,0.18
46.4768,-118.3739,0.19
46.486,-118.3179,0.19
46.4951,-118.2619,0.18
46.5041,-118.2059,0.19
46.5132,-118.1499,0.16
46.5221,-118.0938,0.15
46.5311,-118.0378,0.16
46.54,-117.9817,0.17
46.5489,-117.9255,0.13
46.5577,-117.8694,0.12
46.5665,-117.8132,0.08
46.5753,-117.757,0.08
46.584,-117.7008,0.08
46.5927,-117.6445,0.08
46.6014,-117.5882,0.08
46.61,-117.5319,0.08
46.6186,-117.4756,0.09
46.6271,-117.4193,0.09
46.6356,-117.3629,0.09
46.6441,-117.3065,0.09
46.6525,-117.2501,0.1
46.6609,-117.1936,0.12
46.6693,-117.1371,0.13
46.6776,-117.0806,0.15
46.6859,-117.0241,0.17
46.6941,-116.9676,0.19
46.7023,-116.911,0.19
46.7105,-116.8544,0.19
46.7186,-116.7978,0.2
46.7267,-116.7411,0.22
46.7348,-116.6845,0.23
46.7428,-116.6278,0.27
46.7508,-116.5711,0.32
46.7587,-116.5144,0.35
46.7666,-116.4576,0.47
46.7745,-116.4008,0.57
46.7823,-116.344,0.61
46.7901,-116.2872,0.56
46.7978,-116.2304,0.55
46.8055,-116.1735,0.54
46.8132,-116.1166,0.69
46.8208,-116.0597,0.69
46.8284,-116.0027,0.51
46.836,-115.9458,0.37
46.8435,-115.8888,0.36
46.851,-115.8318,0.45
46.8584,-115.7748,0.43
46.8658,-115.7177,0.41
46.8732,-115.6607,0.47
46.8805,-115.6036,0.54
46.8878,-115.5465,0.73
46.895,-115.4894,0.66
46.9022,-115.4322,0.51
46.9094,-115.375,0.52
46.9166,-115.3178,0.55
46.9236,-115.2606,0.75
46.9307,-115.2034,0.7
46.9377,-115.1461,0.54
46.9447,-115.0889,0.67
46.9516,-115.0316,0.81
46.9585,-114.9743,1.01
46.9654,-114.9169,0.98
46.9722,-114.8596,0.81
46.979,-114.8022,0.51
46.9857,-114.7448,0.26
46.9925,-114.6874,0.22
46.9991,-114.63,0.26
47.0057,-114.5725,0.19
47.0123,-114.515,0.23
47.0189,-114.4575,0.24
47.0254,-114.4,0.18
47.0319,-114.3425,0.15
47.0383,-114.2849,0.14
47.0447,-114.2274,0.21
47.0511,-114.1698,0.47
47.0574,-114.1122,0.41
47.0636,-114.0545,0.43
47.0699,-113.9969,0.8
47.0761,-113.9392,0.84
47.0822,-113.8816,0.76
47.0884,-113.8239,0.73
47.0944,-113.7661,0.64
47.1005,-113.7084,0.65
47.1065,-113.6507,0.5
47.1124,-113.5929,0.3
47.1184,-113.5351,0.19
47.1242,-113.4773,0.17
47.1301,-113.4195,0.17
47.1359,-113.3616,0.17
47.1417,-113.3038,0.15
47.1474,-113.2459,0.2
47.1531,-113.188,0.15
47.1587,-113.1301,0.28
47.1643,-113.0722,0.41
47.1699,-113.0142,0.33
47.1754,-112.9563,0.35
47.1809,-112.8983,0.33
47.1863,-112.8403,0.31
47.1918,-112.7823,0.37
47.1971,-112.7243,0.35
47.2024,-112.6662,0.31
47.2077,-112.6082,0.29
47.213,-112.5501,0.12
47.2182,-112.492,0.1
47.2234,-112.4339,0.07
47.2285,-112.3758,0.07
47.2336,-112.3177,0.07
47.2386,-112.2595,0.07
47.2436,-112.2014,0.05
47.2486,-112.1432,0.05
47.2535,-112.085,0.04
47.2584,-112.0268,0.1
47.2633,-111.9686,0.05
47.2681,-111.9103,0.03
47.2729,-111.8521,0.02
47.2776,-111.7938,0.01
47.2823,-111.7356,0.01
47.2869,-111.6773,0.01
47.2915,-111.619,0.01
47.2961,-111.5606,0.01
47.3006,-111.5023,0
47.3051,-111.444,0.01
47.3096,-111.3856,0.01
47.314,-111.3272,0.01
47.3184,-111.2688,0.01
47.3227,-111.2104,0.01
47.327,-111.152,0.01
47.3312,-111.0936,0.01
47.3354,-111.0352,0.02
47.3396,-110.9767,0.03
47.3437,-110.9182,0.03
47.3478,-110.8598,0.03
47.3519,-110.8013,0.03
47.3559,-110.7428,0.04
47.3598,-110.6843,0.04
47.3638,-110.6257,0.07
47.3676,-110.5672,0.08
47.3715,-110.5087,0.09
47.3753,-110.4501,0.09
47.379,-110.3915,0.09
47.3828,-110.3329,0.09
47.3865,-110.2743,0.08
47.3901,-110.2157,0.08
47.3937,-110.1571,0.06
47.3973,-110.0985,0.05
47.4008,-110.0399,0.05
47.4043,-109.9812,0.05
47.4077,-109.9226,0.04
47.4111,-109.8639,0.03
47.4145,-109.8052,0.02
47.4178,-109.7465,0.02
47.4211,-109.6878,0.02
47.4243,-109.6291,0.01
47.4275,-109.5704,0.02
47.4306,-109.5117,0.01
47.4338,-109.4529,0.01
47.4368,-109.3942,0.02
47.4399,-109.3354,0.02
47.4429,-109.2767,0.02
47.4458,-109.2179,0.02
47.4487,-109.1591,0.03
47.4516,-109.1003,0.04
47.4544,-109.0415,0.05
47.4572,-108.9827,0.05
47.46,-108.9239,0.07
47.4627,-108.8651,0.06
47.4653,-108.8062,0.05
47.468,-108.7474,0.05
47.4705,-108.6885,0.05
47.4731,-108.6297,0.05
47.4756,-108.5708,0.04
47.4781,-108.5119,0.04
47.4805,-108.4531,0.04
47.4829,-108.3942,0.04
47.4852,-108.3353,0.04
47.4875,-108.2764,0.04
47.4898,-108.2175,0.04
47.492,-108.1586,0.05
47.4941,-108.0996,0.05
47.4963,-108.0407,0.05
47.4984,-107.9818,0.04
47.5004,-107.9228,0.03
47.5024,-107.8639,0.03
47.5044,-107.8049,0.02
47.5063,-107.746,0.03
47.5082,-107.687,0.02
47.5101,-107.628,0.02
47.5119,-107.5691,0.02
47.5137,-107.5101,0.02
47.5154,-107.4511,0.02
47.5171,-107.3921,0.02
47.5187,-107.3331,0.02
47.5203,-107.2741,0.02
47.5219,-107.2151,0.01
47.5234,-107.1561,0.01
47.5249,-107.0971,0
45.9513,-88.7545,0.01
45.9403,-88.7001,0.03
45.9292,-88.6457,0.03
45.9181,-88.5913,0.03
45.9069,-88.5369,0.01
45.8732,-88.374,0.03
45.8619,-88.3197,0.03
45.8506,-88.2655,0.02
45.8392,-88.2113,0.02
45.8278,-88.1572,0.02
45.8164,-88.1031,0.04
45.8049,-88.049,0.06
45.7934,-87.9949,0.05
45.7819,-87.9409,0.05
45.7703,-87.8869,0.07
45.7587,-87.8329,0.09
45.747,-87.779,0.12
45.7354,-87.7251,0.13
45.7237,-87.6712,0.12
45.7119,-87.6174,0.12
45.7001,-87.5636,0.08
45.6883,-87.5098,0.07
45.6765,-87.456,0.08
45.6646,-87.4023,0.06
45.6527,-87.3487,0.07
45.6407,-87.295,0.07
45.6287,-87.2414,0.06
45.6167,-87.1878,0.06
45.6046,-87.1343,0.08
45.5925,-87.0807,0.07
45.5804,-87.0272,0.07
45.5683,-86.9738,0.06
45.5561,-86.9204,0.05
45.5438,-86.867,0.05
45.5316,-86.8136,0.05
45.5193,-86.7603,0.04
45.507,-86.707,0.04
45.4946,-86.6537,0.04
45.4822,-86.6005,0.04
45.4698,-86.5473,0.04
45.4573,-86.4942,0.03
45.4448,-86.441,0.02
45.188,-85.3855,0.01
45.1748,-85.3331,0.01
45.1616,-85.2807,0.03
45.1483,-85.2283,0.02
45.1351,-85.176,0.03
45.1217,-85.1237,0.03
45.1084,-85.0715,0.05
45.095,-85.0193,0.04
45.0816,-84.9671,0.04
45.0681,-84.9149,0.07
45.0547,-84.8628,0.07
45.0412,-84.8108,0.06
45.0276,-84.7587,0.05
45.014,-84.7067,0.05
45.0004,-84.6547,0.04
44.9868,-84.6028,0.03
44.9731,-84.5509,0
44.7784,-83.828,0.01
44.7643,-83.7766,0.01
41.5241,-74.6133,0
41.5048,-74.5693,0
41.4661,-74.4815,0
41.4467,-74.4377,0
41.4273,-74.3939,0
41.4079,-74.3501,0
41.3884,-74.3064,0
41.369,-74.2627,0
41.3495,-74.2191,0
41.33,-74.1755,0
41.3104,-74.1319,0
41.2909,-74.0884,0
41.2713,-74.0449,0
41.2124,-73.9147,0.01
41.1927,-73.8714,0.03
41.173,-73.8281,0.04
41.1533,-73.7849,0.05
41.1336,-73.7417,0.06
41.1138,-73.6985,0.05
41.0941,-73.6554,0.11
41.0743,-73.6123,0.16
41.0544,-73.5692,0.21
41.0346,-73.5262,0.24
41.0147,-73.4833,0.24
40.9949,-73.4403,0.21
40.975,-73.3974,0.18
40.955,-73.3546,0.2
40.9351,-73.3118,0.25
40.9151,-73.269,0.27
40.8951,-73.2263,0.32
40.8751,-73.1836,0.35
40.8551,-73.1409,0.32
40.835,-73.0983,0.36
40.815,-73.0557,0.37
40.7949,-73.0132,0.36
40.7748,-72.9707,0.34
40.7546,-72.9283,0.33
40.7345,-72.8858,0.35
40.7143,-72.8435,0.38
40.6941,-72.8011,0.35
40.6739,-72.7588,0.37
45.3423,-124.1595,0.28
45.3552,-124.1067,0.28
45.368,-124.0539,0.29
45.3808,-124.001,0.28
45.3936,-123.9481,0.3
45.4063,-123.8951,0.29
45.4191,-123.8422,0.27
45.4317,-123.7892,0.28
45.4444,-123.7361,0.35
45.457,-123.6831,0.42
45.4696,-123.63,0.45
45.4821,-123.5768,0.54
45.4946,-123.5236,0.57
45.5071,-123.4704,0.55
45.5195,-123.4172,0.46
45.5319,-123.3639,0.37
45.5443,-123.3106,0.34
45.5567,-123.2573,0.29
45.569,-123.2039,0.22
45.5812,-123.1505,0.18
45.5935,-123.0971,0.17
45.6057,-123.0436,0.18
45.6178,-122.9901,0.19
45.63,-122.9366,0.25
45.6421,-122.883,0.3
45.6542,-122.8294,0.25
45.6662,-122.7758,0.24
45.6782,-122.7221,0.24
45.6902,-122.6684,0.26
45.7021,-122.6147,0.28
45.714,-122.561,0.33
45.7259,-122.5072,0.36
45.7377,-122.4533,0.51
45.7495,-122.3995,0.87
45.7613,-122.3456,0.83
45.773,-122.2917,1.26
45.7847,-122.2377,1.36
45.7963,-122.1838,1.43
45.808,-122.1297,1.33
45.8196,-122.0757,1.12
45.8311,-122.0216,0.88
45.8426,-121.9675,0.93
45.8541,-121.9134,0.98
45.8656,-121.8592,1.03
45.877,-121.805,1.13
45.8884,-121.7508,0.99
45.8997,-121.6965,0.82
45.911,-121.6422,0.71
45.9223,-121.5879,0.66
45.9335,-121.5336,0.46
45.9447,-121.4792,0.45
45.9559,-121.4248,0.46
45.9671,-121.3703,0.43
45.9782,-121.3158,0.42
45.9892,-121.2613,0.44
46.0003,-121.2068,0.48
46.0113,-121.1522,0.43
46.0222,-121.0976,0.48
46.0331,-121.043,0.53
46.044,-120.9884,0.62
46.0549,-120.9337,0.73
46.0657,-120.879,0.89
46.0765,-120.8242,0.99
46.0872,-120.7694,0.7
46.098,-120.7146,0.62
46.1086,-120.6598,0.58
46.1193,-120.6049,0.55
46.1299,-120.55,0.47
46.1405,-120.4951,0.49
46.151,-120.4402,0.25
46.1615,-120.3852,0.45
46.1719,-120.3302,0.19
46.1824,-120.2751,0.33
46.1928,-120.2201,0.29
46.2031,-120.165,0.24
46.2134,-120.1099,0.2
46.2237,-120.0547,0.18
46.234,-119.9995,0.15
46.2442,-119.9443,0.14
46.2544,-119.8891,0.13
46.2645,-119.8338,0.13
46.2746,-119.7785,0.12
46.2847,-119.7232,0.12
46.2947,-119.6678,0.11
46.3047,-119.6124,0.1
46.3147,-119.557,0.1
46.3246,-119.5016,0.1
46.3345,-119.4461,0.07
46.3443,-119.3906,0.07
46.3541,-119.3351,0.07
46.3639,-119.2796,0.08
46.3736,-119.224,0.09
46.3834,-119.1684,0.1
46.393,-119.1128,0.1
46.4026,-119.0571,0.1
46.4122,-119.0014,0.1
46.4218,-118.9457,0.1
46.4313,-118.89,0.12
46.4408,-118.8342,0.12
46.4503,-118.7784,0.13
46.4597,-118.7226,0.13
46.469,-118.6668,0.14
46.4784,-118.6109,0.15
46.4877,-118.555,0.16
46.4969,-118.4991,0.17
46.5062,-118.4431,0.2
46.5153,-118.3872,0.2
46.5245,-118.3312,0.19
46.5336,-118.2751,0.18
46.5427,-118.2191,0.18
46.5517,-118.163,0.16
46.5607,-118.1069,0.17
46.5697,-118.0508,0.16
46.5786,-117.9946,0.15
46.5875,-117.9384,0.12
46.5964,-117.8822,0.11
46.6052,-117.826,0.11
46.614,-117.7697,0.11
46.6227,-117.7135,0.08
46.6314,-117.6572,0.08
46.6401,-117.6008,0.09
46.6487,-117.5445,0.09
46.6573,-117.4881,0.09
46.6658,-117.4317,0.08
46.6744,-117.3753,0.11
46.6828,-117.3188,0.1
46.6913,-117.2623,0.11
46.6997,-117.2058,0.12
46.7081,-117.1493,0.13
46.7164,-117.0927,0.15
46.7247,-117.0362,0.16
46.7329,-116.9796,0.18
46.7411,-116.9229,0.2
46.7493,-116.8663,0.21
46.7574,-116.8096,0.21
46.7655,-116.7529,0.23
46.7736,-116.6962,0.24
46.7816,-116.6395,0.28
46.7896,-116.5827,0.31
46.7976,-116.5259,0.37
46.8055,-116.4691,0.4
46.8134,-116.4123,0.48
46.8212,-116.3554,0.57
46.829,-116.2986,0.67
46.8367,-116.2417,0.73
46.8445,-116.1847,0.67
46.8521,-116.1278,0.91
46.8598,-116.0708,0.84
46.8674,-116.0138,0.58
46.8749,-115.9568,0.41
46.8825,-115.8998,0.32
46.89,-115.8427,0.44
46.8974,-115.7857,0.5
46.9048,-115.7286,0.56
46.9122,-115.6714,0.64
46.9195,-115.6143,0.64
46.9268,-115.5571,0.65
46.9341,-115.5,0.66
46.9413,-115.4427,0.56
46.9485,-115.3855,0.57
46.9556,-115.3283,0.6
46.9627,-115.271,0.81
46.9698,-115.2137,0.76
46.9768,-115.1564,0.65
46.9838,-115.0991,0.79
46.9908,-115.0417,0.92
46.9977,-114.9844,0.94
47.0045,-114.927,1.22
47.0114,-114.8696,0.87
47.0182,-114.8121,0.39
47.0249,-114.7547,0.2
47.0316,-114.6972,0.21
47.0383,-114.6397,0.24
47.0449,-114.5822,0.35
47.0515,-114.5247,0.31
47.0581,-114.4671,0.31
47.0646,-114.4096,0.17
47.0711,-114.352,0.17
47.0775,-114.2944,0.26
47.0839,-114.2367,0.48
47.0903,-114.1791,0.49
47.0966,-114.1214,0.44
47.1029,-114.0637,0.22
47.1092,-114.006,0.44
47.1154,-113.9483,0.77
47.1215,-113.8906,0.74
47.1277,-113.8328,0.72
47.1337,-113.7751,0.57
47.1398,-113.7173,0.58
47.1458,-113.6595,0.43
47.1518,-113.6016,0.2
47.1577,-113.5438,0.17
47.1636,-113.4859,0.15
47.1694,-113.428,0.19
47.1752,-113.3701,0.28
47.181,-113.3122,0.32
47.1868,-113.2543,0.32
47.1924,-113.1963,0.21
47.1981,-113.1384,0.36
47.2037,-113.0804,0.42
47.2093,-113.0224,0.36
47.2148,-112.9644,0.29
47.2203,-112.9064,0.3
47.2258,-112.8483,0.37
47.2312,-112.7902,0.4
47.2366,-112.7322,0.36
47.2419,-112.6741,0.11
47.2472,-112.616,0.1
47.2524,-112.5578,0.08
47.2577,-112.4997,0.07
47.2628,-112.4415,0.06
47.268,-112.3833,0.05
47.2731,-112.3252,0.05
47.2781,-112.267,0.06
47.2831,-112.2087,0.04
47.2881,-112.1505,0.04
47.293,-112.0922,0.04
47.2979,-112.034,0.05
47.3028,-111.9757,0.05
47.3076,-111.9174,0.03
47.3124,-111.8591,0.02
47.3171,-111.8008,0.02
47.3218,-111.7424,0.01
47.3265,-111.6841,0.01
47.3311,-111.6257,0
47.3357,-111.5673,0.01
47.3402,-111.509,0.01
47.3447,-111.4506,0.01
47.3492,-111.3921,0.01
47.3536,-111.3337,0.01
47.3579,-111.2753,0.01
47.3623,-111.2168,0.01
47.3666,-111.1583,0.01
47.3708,-111.0998,0.01
47.375,-111.0413,0.02
47.3792,-110.9828,0.03
47.3833,-110.9243,0.03
47.3874,-110.8658,0.03
47.3915,-110.8072,0.03
47.3955,-110.7487,0.04
47.3995,-110.6901,0.04
47.4034,-110.6315,0.06
47.4073,-110.5729,0.08
47.4111,-110.5143,0.09
47.415,-110.4557,0.08
47.4187,-110.3971,0.08
47.4224,-110.3384,0.09
47.4261,-110.2798,0.09
47.4298,-110.2211,0.08
47.4334,-110.1624,0.07
47.437,-110.1037,0.05
47.4405,-110.045,0.04
47.444,-109.9863,0.04
47.4474,-109.9276,0.05
47.4508,-109.8689,0.04
47.4542,-109.8101,0.05
47.4575,-109.7514,0.04
47.4608,-109.6926,0.04
47.464,-109.6339,0.03
47.4672,-109.5751,0.04
47.4704,-109.5163,0.05
47.4735,-109.4575,0.05
47.4766,-109.3987,0.05
47.4796,-109.3399,0.04
47.4826,-109.2811,0.03
47.4856,-109.2222,0.03
47.4885,-109.1634,0.03
47.4914,-109.1045,0.04
47.4942,-109.0457,0.04
47.497,-108.9868,0.04
47.4997,-108.9279,0.06
47.5024,-108.869,0.06
47.5051,-108.8101,0.05
47.5077,-108.7512,0.05
47.5103,-108.6923,0.05
47.5129,-108.6334,0.05
47.5154,-108.5745,0.05
47.5179,-108.5156,0.04
47.5203,-108.4566,0.04
47.5227,-108.3977,0.04
47.525,-108.3387,0.04
47.5273,-108.2798,0.04
47.5296,-108.2208,0.04
47.5318,-108.1618,0.05
47.534,-108.1028,0.06
47.5361,-108.0438,0.06
47.5382,-107.9848,0.06
47.5403,-107.9258,0.05
47.5423,-107.8668,0.04
47.5442,-107.8078,0.04
47.5462,-107.7488,0.03
47.5481,-107.6898,0.02
47.5499,-107.6307,0.02
47.5517,-107.5717,0.02
47.5535,-107.5127,0.02
47.5552,-107.4536,0.02
47.5569,-107.3946,0.02
47.5586,-107.3355,0.01
47.5602,-107.2764,0.01
47.5617,-107.2174,0.01
47.5633,-107.1583,0
46.0003,-88.7932,0.01
45.9892,-88.7387,0.03
45.9782,-88.6842,0.03
45.9671,-88.6297,0.04
45.9559,-88.5752,0.03
45.9447,-88.5208,0.02
45.9335,-88.4664,0.01
45.911,-88.3578,0.04
45.8997,-88.3035,0.03
45.8884,-88.2492,0.03
45.877,-88.195,0.02
45.8656,-88.1408,0.04
45.8541,-88.0866,0.04
45.8426,-88.0325,0.06
45.8311,-87.9784,0.06
45.8196,-87.9243,0.06
45.808,-87.8703,0.07
45.7963,-87.8162,0.11
45.7847,-87.7623,0.13
45.773,-87.7083,0.14
45.7613,-87.6544,0.13
45.7495,-87.6005,0.11
45.7377,-87.5467,0.09
45.7259,-87.4928,0.07
45.714,-87.439,0.08
45.7021,-87.3853,0.08
45.6902,-87.3316,0.08
45.6782,-87.2779,0.06
45.6662,-87.2242,0.07
45.6542,-87.1706,0.07
45.6421,-87.117,0.08
45.63,-87.0634,0.09
45.6178,-87.0099,0.07
45.6057,-86.9564,0.06
45.5935,-86.9029,0.06
45.5812,-86.8495,0.05
45.569,-86.7961,0.05
45.5567,-86.7427,0.04
45.5443,-86.6894,0.04
45.5319,-86.6361,0.04
45.5195,-86.5828,0.04
45.5071,-86.5296,0.04
45.4946,-86.4764,0.03
45.4821,-86.4232,0.03
45.1985,-85.2619,0.03
45.1852,-85.2095,0.03
45.1719,-85.1571,0.03
45.1586,-85.1048,0.03
45.1453,-85.0525,0.03
45.1319,-85.0003,0.03
45.1184,-84.948,0.05
45.105,-84.8959,0.06
45.0915,-84.8437,0.08
45.0779,-84.7916,0.07
45.0644,-84.7395,0.04
45.0508,-84.6875,0.04
45.0372,-84.6354,0.04
45.0235,-84.5835,0.03
45.0098,-84.5315,0
41.557,-74.5875,0
41.5377,-74.5435,0
41.5184,-74.4996,0
41.499,-74.4557,0
41.4796,-74.4118,0
41.4601,-74.368,0
41.4407,-74.3242,0
41.4212,-74.2805,0
41.4017,-74.2368,0
41.3822,-74.1931,0
41.3627,-74.1495,0
41.3431,-74.1059,0
41.245,-73.8886,0.01
41.2253,-73.8452,0.02
41.2056,-73.8019,0.02
41.1859,-73.7587,0.04
41.1661,-73.7154,0.03
41.1463,-73.6722,0.07
41.1265,-73.6291,0.11
41.1067,-73.586,0.14
41.0869,-73.5429,0.19
41.067,-73.4999,0.22
41.0471,-73.4569,0.23
41.0272,-73.414,0.23
41.0073,-73.371,0.19
40.9874,-73.3282,0.17
40.9674,-73.2853,0.21
40.9474,-73.2426,0.24
40.9274,-73.1998,0.29
40.9074,-73.1571,0.31
40.8873,-73.1144,0.37
40.8673,-73.0718,0.34
40.8472,-73.0292,0.36
40.8271,-72.9866,0.39
40.8069,-72.9441,0.55
40.7868,-72.9017,0.51
40.7666,-72.8592,0.41
40.7464,-72.8168,0.37
40.7262,-72.7745,0.38
40.706,-72.7321,0.36
40.6857,-72.6899,0.4
45.3923,-124.125,0.29
45.4052,-124.0721,0.29
45.418,-124.0192,0.28
45.4308,-123.9663,0.28
45.4435,-123.9133,0.3
45.4563,-123.8603,0.27
45.4689,-123.8072,0.27
45.4816,-123.7541,0.33
45.4942,-123.701,0.39
45.5068,-123.6479,0.46
45.5194,-123.5947,0.54
45.5319,-123.5415,0.54
45.5444,-123.4882,0.6
45.5568,-123.4349,0.5
45.5693,-123.3816,0.4
45.5817,-123.3283,0.36
45.594,-123.2749,0.28
45.6063,-123.2215,0.21
45.6186,-123.168,0.2
45.6309,-123.1146,0.19
45.6431,-123.0611,0.2
45.6553,-123.0075,0.25
45.6674,-122.9539,0.37
45.6796,-122.9003,0.41
45.6916,-122.8467,0.29
45.7037,-122.793,0.26
45.7157,-122.7393,0.26
45.7277,-122.6856,0.27
45.7396,-122.6318,0.29
45.7516,-122.578,0.33
45.7634,-122.5242,0.36
45.7753,-122.4703,0.44
45.7871,-122.4164,0.71
45.7989,-122.3625,0.72
45.8106,-122.3085,0.94
45.8223,-122.2545,1.12
45.834,-122.2005,1.35
45.8456,-122.1464,1.4
45.8572,-122.0923,1.13
45.8688,-122.0382,0.96
45.8803,-121.9841,0.8
45.8918,-121.9299,0.98
45.9033,-121.8757,1
45.9147,-121.8214,1.03
45.9261,-121.7671,0.95
45.9375,-121.7128,0.78
45.9488,-121.6585,0.76
45.9601,-121.6041,0.62
45.9714,-121.5497,0.51
45.9826,-121.4953,0.46
45.9938,-121.4408,0.58
46.0049,-121.3863,0.5
